event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist,Pressure,Duration_seconds,Infrasound_param
20241103_1,2024-11-03 16:57:40.000000,2024-11-03 16:57:40.000000,1,279.0278777722812,[279.0278777722812],0.3360745049108085,[0.3360745049108085],0.4262682443295918,0.4262682443295918,0.4262682443295918,[0.4262682443295918],0.0143888198600054,0.0143888198600054,0.0143888198600054,[0.0143888198600054],0.389,0.3388952425547992,[0.33889524255479925],box1,box1,1,['box1'],0.0640087666856452,20.0,1.2801753337129052
20241103_2,2024-11-03 21:20:08.000000,2024-11-03 21:20:20.000000,4,303.19822449839137,"[302.7925761864194, 303.33344060238204, 303.33344060238204, 303.33344060238204]",0.3307023887545768,"[0.3307437295158546, 0.3306886085008176, 0.3306886085008176, 0.3306886085008176]",0.6332859563360231,0.6390944701682116,0.6267969334225346,"[0.6382147853839318, 0.6390944701682116, 0.6267969334225346, 0.6290376363694147]",0.0115514862959191,0.0119849656534731,0.0114069931767345,"[0.0119849656534731, 0.0114069931767345, 0.0114069931767345, 0.0114069931767345]",1.646,0.3327144482853647,"[0.33275604057210934, 0.3327005841897831, 0.3327005841897831, 0.3327005841897831]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.0291518419767262,32.0,0.9328589432552412
20241106_1,2024-11-06 08:05:28.000000,2024-11-06 08:05:28.000000,1,309.50581726154775,[309.50581726154775],0.3298743882767467,[0.3298743882767467],0.5661378867342141,0.5661378867342141,0.5661378867342141,[0.5661378867342141],0.0199976718946494,0.0199976718946494,0.0199976718946494,[0.0199976718946494],-0.366,0.3331031067922512,[0.33310310679225125],box2,box2,1,['box2'],0.0501831378161098,20.0,1.0036627563221965
20241106_2,2024-11-06 14:22:32.000000,2024-11-06 14:22:32.000000,1,280.232342786638,[280.232342786638],0.3359695498169941,[0.3359695498169941],0.829476329040969,0.829476329040969,0.829476329040969,[0.829476329040969],0.0067944096613576,0.0067944096613576,0.0067944096613576,[0.0067944096613576],0.031,0.3390113233358929,[0.33901132333589296],box1,box1,1,['box1'],0.0300628065217706,20.0,0.6012561304354137
20241106_3,2024-11-06 19:51:52.000000,2024-11-06 19:51:52.000000,1,279.6549690659127,[279.6549690659127],0.3301638443469669,[0.3301638443469669],0.865762621247393,0.865762621247393,0.865762621247393,[0.865762621247393],0.0261946057518342,0.0261946057518342,0.0261946057518342,[0.0261946057518342],0.808,0.3326802746420317,[0.33268027464203176],box1,box1,1,['box1'],0.1528351197076959,20.0,3.05670239415392
20241107_1,2024-11-07 02:00:32.000000,2024-11-07 02:00:56.000000,7,281.9404014770478,"[281.8274003861307, 281.6600441610528, 281.6600441610528, 281.6600441610528, 281.6600441610528, 282.5413094809055, 282.57392382808723]",0.3339801450243131,"[0.3344019543751577, 0.3332233720719913, 0.3332233720719913, 0.3332233720719913, 0.3332233720719913, 0.3351224255813574, 0.3354431469257116]",0.9096073476729042,0.9359077320475288,0.8431047665919909,"[0.9261760530704208, 0.9359077320475288, 0.9336409279391624, 0.9339112318896668, 0.913492468707474, 0.8810182534640857, 0.8431047665919909]",0.0076944708689085,0.0088020488916454,0.0065355129905771,"[0.0065355129905771, 0.0075747418833086, 0.0075747418833086, 0.0075747418833086, 0.0075747418833086, 0.0088020488916454, 0.0082247666669028]",-0.147,0.3371137536664724,"[0.3375395206939839, 0.3363498802014439, 0.3363498802014439, 0.3363498802014439, 0.3363498802014439, 0.33826675180741705, 0.33859048235813083]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.1835740611285072,44.0,8.07725868965432
20241107_2,2024-11-07 02:03:00.000000,2024-11-07 02:03:00.000000,1,288.0546108699957,[288.0546108699957],0.3315951962410585,[0.3315951962410585],0.6911060930614287,0.6911060930614287,0.6911060930614287,[0.6911060930614287],0.0155348583452183,0.0155348583452183,0.0155348583452183,[0.0155348583452183],-0.147,0.3347064278161087,[0.33470642781610876],box1,box1,1,['box1'],0.0825514917952314,20.0,1.6510298359046285
20241109_1,2024-11-09 00:52:16.000000,2024-11-09 00:52:24.000000,3,305.2435834840447,"[305.165179038455, 305.1289290213173, 305.4366423923618]",0.3264514139170342,"[0.3271373462597344, 0.3259342341064549, 0.3262826613849135]",0.4329996259161017,0.4541448003303727,0.4064905495298141,"[0.4064905495298141, 0.4383635278881183, 0.4541448003303727]",0.0151464997166404,0.0157001609418727,0.0146357725751683,"[0.0157001609418727, 0.0146357725751683, 0.0151035656328803]",1.777,0.3283593517040976,"[0.32904929296261254, 0.3278391492479997, 0.3281896129016807]",box2,box2,1,"['box2', 'box2', 'box2']",0.040586028369587,28.0,1.1364087943484384
20241110_1,2024-11-10 16:58:28.000000,2024-11-10 16:58:32.000000,2,303.1392028767282,"[303.0386262606988, 303.2397794927575]",0.3281284085096779,"[0.3326887657197397, 0.3235680512996161]",0.5385041524314051,0.5492651406751694,0.5277431641876409,"[0.5492651406751694, 0.5277431641876409]",0.0098422956978643,0.0104153485809194,0.0092692428148092,"[0.0092692428148092, 0.0104153485809194]",2.092,0.3298572331541076,"[0.3344416177197037, 0.3252728485885115]",box2,box2,1,"['box2', 'box2']",0.030339128872843,24.0,0.7281390929482332
20250106_1,2025-01-06 00:53:32.000000,2025-01-06 00:53:32.000000,1,279.91985159047925,[279.91985159047925],0.3155014241669795,[0.3155014241669795],0.434310788817551,0.434310788817551,0.434310788817551,[0.434310788817551],0.011916757548842,0.011916757548842,0.011916757548842,[0.011916757548842],1.326,0.3176059779685815,[0.31760597796858153],box1,box1,1,['box1'],0.1093116317188086,20.0,2.1862326343761733
20250115_1,2025-01-15 01:43:56.000000,2025-01-15 01:44:04.000000,3,308.4819369573001,"[308.1859215277724, 308.5326594879853, 308.7272298561428]",0.31928131684737,"[0.3196276539702617, 0.3203093677695396, 0.3179069288023087]",0.914888814060063,0.917123992234377,0.9137346270329274,"[0.917123992234377, 0.9137346270329274, 0.9138078229128848]",0.0183461955337969,0.0199159999040551,0.0160068866112592,"[0.0191157000860764, 0.0160068866112592, 0.0199159999040551]",-2.617,0.3237448837649495,"[0.3240960626961228, 0.3247873068844374, 0.3223512817142883]",box2,box2,1,"['box2', 'box2', 'box2']",0.1658335960193854,28.0,4.643340688542793
20250120_1,2025-01-20 03:33:20.000000,2025-01-20 03:33:20.000000,1,282.27253008918103,[282.27253008918103],0.3145527784696298,[0.3145527784696298],0.6685340962913066,0.6685340962913066,0.6685340962913066,[0.6685340962913066],0.0115963720606517,0.0115963720606517,0.0115963720606517,[0.0115963720606517],-1.033,0.3180205765951693,[0.3180205765951693],box1,box1,1,['box1'],0.0356040399461356,20.0,0.7120807989227127
20250426_1,2025-04-26 13:53:08.000000,2025-04-26 13:53:08.000000,1,290.71432285039634,[290.71432285039634],0.3344008611740132,[0.3344008611740132],0.4541187817569659,0.4541187817569659,0.4541187817569659,[0.4541187817569659],0.011975627447295,0.011975627447295,0.011975627447295,[0.011975627447295],0.344,0.3372352920967799,[0.3372352920967799],box1,box1,1,['box1'],0.0304018080551121,20.0,0.6080361611022435
20250430_1,2025-04-30 02:55:04.000000,2025-04-30 02:55:04.000000,1,303.3468926185116,[303.3468926185116],0.3320867146377892,[0.3320867146377892],0.5879015175611539,0.5879015175611539,0.5879015175611539,[0.5879015175611539],0.0198399685918526,0.0198399685918526,0.0198399685918526,[0.0198399685918526],0.072,0.3350681908782096,[0.33506819087820966],box2,box2,1,['box2'],0.0248721774782421,20.0,0.4974435495648424
20250501_1,2025-05-01 01:30:40.000000,2025-05-01 01:30:40.000000,1,302.2097742238081,[302.2097742238081],0.3223924644852204,[0.3223924644852204],0.7011122429129495,0.7011122429129495,0.7011122429129495,[0.7011122429129495],0.0092224996559338,0.0092224996559338,0.0092224996559338,[0.0092224996559338],0.367,0.3251114403238396,[0.32511144032383965],box2,box2,1,['box2'],0.0383033273403411,20.0,0.7660665468068226
20250501_2,2025-05-01 03:33:28.000000,2025-05-01 03:33:28.000000,1,307.9764467398655,[307.9764467398655],0.328236737565674,[0.328236737565674],0.7034926433078378,0.7034926433078378,0.7034926433078378,[0.7034926433078378],0.0164819480679708,0.0164819480679708,0.0164819480679708,[0.0164819480679708],-0.046,0.3312551881974516,[0.33125518819745164],box2,box2,1,['box2'],0.0158182310841551,20.0,0.3163646216831026
20250504_1,2025-05-04 21:49:36.000000,2025-05-04 21:49:36.000000,1,306.21898295702675,[306.21898295702675],0.3180178535001126,[0.3180178535001126],0.6642272157309222,0.6642272157309222,0.6642272157309222,[0.6642272157309222],0.0176529352341854,0.0176529352341854,0.0176529352341854,[0.0176529352341854],0.706,0.3205013800083707,[0.3205013800083707],box2,box2,1,['box2'],0.1631539267788533,20.0,3.263078535577066
20250511_1,2025-05-11 11:59:44.010000,2025-05-11 12:00:00.010000,4,303.35345018876563,"[305.40262325516466, 302.7465598240938, 302.6266968641878, 302.63792081161625]",0.3284563766965055,"[0.3270602116958911, 0.3271945647253614, 0.3291370601791963, 0.3304336701855732]",0.8684749227075941,0.900761751841644,0.8292080900647061,"[0.900761751841644, 0.898361171236424, 0.8455686776876021, 0.8292080900647061]",0.0193045663269601,0.0199205395324795,0.0190160177435421,"[0.0191815070861475, 0.0190160177435421, 0.0199205395324795, 0.0191002009456714]",6.614,0.327507549465115,"[0.3261154176313566, 0.3262493825489739, 0.3281862666257304, 0.32947913105439947]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.0843712109650713,36.0,3.037363594742569
20250512_1,2025-05-12 23:42:48.000000,2025-05-12 23:42:48.000000,1,306.45085020231164,[306.45085020231164],0.3246007104084915,[0.3246007104084915],0.8055874813319,0.8055874813319,0.8055874813319,[0.8055874813319],0.0198549950288726,0.0198549950288726,0.0198549950288726,[0.0198549950288726],1.071,0.3269178567006351,[0.32691785670063517],box2,box2,1,['box2'],0.057701800203319,20.0,1.154036004066381
20250518_1,2025-05-18 09:07:04.000000,2025-05-18 09:07:04.000000,1,308.81697569745177,[308.81697569745177],0.3342935813846062,[0.3342935813846062],0.8656500629366001,0.8656500629366001,0.8656500629366001,[0.8656500629366001],0.018321884077131,0.018321884077131,0.018321884077131,[0.018321884077131],2.948,0.3355335407210893,[0.3355335407210893],box2,box2,1,['box2'],0.0578502782902341,20.0,1.1570055658046832
20250615_1,2025-06-15 15:01:36.000000,2025-06-15 15:01:36.000000,1,303.9170724340842,[303.9170724340842],0.3338884148649125,[0.3338884148649125],0.7934714872169693,0.7934714872169693,0.7934714872169693,[0.7934714872169693],0.0192896930513125,0.0192896930513125,0.0192896930513125,[0.0192896930513125],6.755,0.3328400313576826,[0.33284003135768264],box2,box2,1,['box2'],0.0447659531699072,20.0,0.8953190633981449
20250616_1,2025-06-16 15:21:04.000000,2025-06-16 15:21:04.000000,1,302.1591791412173,[302.1591791412173],0.3378136291342121,[0.3378136291342121],0.9198186606791352,0.9198186606791352,0.9198186606791352,[0.9198186606791352],0.0186034210404713,0.0186034210404713,0.0186034210404713,[0.0186034210404713],8.6,0.3356485203680545,[0.33564852036805454],box2,box2,1,['box2'],0.1138538325494581,20.0,2.277076650989163
20250618_1,2025-06-18 05:08:28.000000,2025-06-18 05:08:28.000000,1,304.3803613517452,[304.3803613517452],0.3362821696179136,[0.3362821696179136],0.7410186524646545,0.7410186524646545,0.7410186524646545,[0.7410186524646545],0.0195110987864121,0.0195110987864121,0.0195110987864121,[0.0195110987864121],7.205,0.3349571247109217,[0.3349571247109217],box2,box2,1,['box2'],0.1158904872096262,20.0,2.317809744192525
20250621_1,2025-06-21 11:38:28.010000,2025-06-21 11:38:40.010000,4,305.83783309027456,"[305.70837022107503, 305.80988342587125, 305.916539357076, 305.916539357076]",0.3283497308845181,"[0.3291564930159916, 0.3271799643206211, 0.3285312331007298, 0.3285312331007298]",0.8884765746020702,0.8910430186679348,0.8858765075043569,"[0.8858765075043569, 0.8874693030558816, 0.8895174691801075, 0.8910430186679348]",0.0144947600986511,0.0147473770418652,0.0139001716085452,"[0.0145841147023289, 0.0139001716085452, 0.0147473770418652, 0.0147473770418652]",10.79,0.3249846944367877,"[0.325783188603583, 0.3238269160268394, 0.32516433655836424, 0.32516433655836424]",box2,box2,1,"['box2', 'box2', 'box2', 'box2']",0.1238896846350976,32.0,3.964469908323124
20250711_1,2025-07-11 23:00:56.000000,2025-07-11 23:01:16.000000,6,283.0315686765451,"[283.739551746286, 284.3545724772607, 282.4388488045538, 282.4388488045538, 282.7579655954796, 282.4596246311365]",0.3295309886373648,"[0.3318439302133972, 0.3339939622134618, 0.328420170893226, 0.328420170893226, 0.3275934826925973, 0.3269142149182804]",0.3258232664171201,0.3756202758315497,0.2691154868874907,"[0.2691154868874907, 0.3251424677354841, 0.3756202758315497, 0.3613771614051653, 0.3361781298465729, 0.287506076796458]",0.0063474034539713,0.0073123755134923,0.0043980563974051,"[0.0050183298328395, 0.0043980563974051, 0.0073123755134923, 0.0073123755134923, 0.0072869637621058, 0.0067563197044929]",8.02,0.3277564922310139,"[0.3300569788129599, 0.33219543307317845, 0.32665165614615166, 0.32665165614615166, 0.3258294195913219, 0.32515380961631984]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.0653924138537026,40.0,2.615696554148105
20250712_1,2025-07-12 16:53:08.000000,2025-07-12 16:53:12.000000,2,278.3211852275896,"[278.5004605381227, 278.1419099170564]",0.3417873999175116,"[0.3441474562111397, 0.3394273436238836]",0.3508712104209033,0.375707641823032,0.3260347790187747,"[0.375707641823032, 0.3260347790187747]",0.003335622034907,0.0046967824767529,0.0019744615930611,"[0.0046967824767529, 0.0019744615930611]",11.94,0.3376016716949821,"[0.33993282536014174, 0.3352705180298225]",box1,box1,1,"['box1', 'box1']",0.0259286687414181,24.0,0.6222880497940356
20250713_1,2025-07-13 09:43:19.999999,2025-07-13 09:43:31.999999,3,306.6314552357774,"[307.17919812345457, 306.3575837919389, 306.3575837919389]",0.3275374025105713,"[0.3230243100335649, 0.3297939487490746, 0.3297939487490746]",0.2980655022780508,0.3128543663825856,0.2709192656578155,"[0.2709192656578155, 0.3128543663825856, 0.3104228747937513]",0.0147136793887619,0.0187381408305223,0.0127014486678818,"[0.0187381408305223, 0.0127014486678818, 0.0127014486678818]",11.99,0.3234978212834327,"[0.31904038963632453, 0.3257265371069868, 0.3257265371069868]",box2,box2,1,"['box2', 'box2', 'box2']",0.0810419997732736,32.0,2.593343992744757
20250713_2,2025-07-13 09:44:43.999999,2025-07-13 09:44:43.999999,1,304.04427531705096,[304.04427531705096],0.320166168560105,[0.320166168560105],0.2910582746437803,0.2910582746437803,0.2910582746437803,[0.2910582746437803],0.01070970665994,0.01070970665994,0.01070970665994,[0.01070970665994],11.99,0.316217498166535,[0.316217498166535],box2,box2,1,['box2'],0.0552848735934808,20.0,1.105697471869616
20250720_1,2025-07-20 04:52:32.000000,2025-07-20 04:52:32.000000,1,278.0309691393044,[278.0309691393044],0.3383709108184063,[0.3383709108184063],0.3182163984918048,0.3182163984918048,0.3182163984918048,[0.3182163984918048],0.0112247175702653,0.0112247175702653,0.0112247175702653,[0.0112247175702653],10.22,0.3352398343997465,[0.33523983439974653],box1,box1,1,['box1'],0.0275468947193393,20.0,0.5509378943867871
20250726_1,2025-07-26 21:22:24.000000,2025-07-26 21:22:24.000000,1,308.06380613181847,[308.06380613181847],0.3392936476522286,[0.3392936476522286],0.4956779081467258,0.4956779081467258,0.4956779081467258,[0.4956779081467258],0.0116563250038357,0.0116563250038357,0.0116563250038357,[0.0116563250038357],11.53,0.3353797080250569,[0.33537970802505696],box2,box2,1,['box2'],0.1470210791842051,20.0,2.9404215836841017
20250802_1,2025-08-02 09:55:28.000000,2025-08-02 09:56:04.000000,9,282.58523230320617,"[284.69039402990705, 283.6429890319012, 283.6429890319012, 283.6429890319012, 282.1920865578622, 282.05329211049053, 281.9856624586905, 281.0671288186911, 280.3495596575107]",0.3294458050894329,"[0.3365517143543704, 0.3324665990888582, 0.3324665990888582, 0.3324665990888582, 0.3285222574682094, 0.3247624931989114, 0.3244072224507077, 0.3264610264176038, 0.3269077346485186]",0.5808975385766844,0.6884827791873145,0.429956840456091,"[0.4802818765296227, 0.5885070814681358, 0.6431545791649674, 0.6723532381107007, 0.6884827791873145, 0.6493279225636136, 0.5954525557810043, 0.48056097392871, 0.429956840456091]",0.0066746507896243,0.0084138535830089,0.0048555456474408,"[0.0073653209215047, 0.0048555456474408, 0.0048555456474408, 0.0048555456474408, 0.0075704150700378, 0.0069665840340014, 0.0071926591881431, 0.0084138535830089, 0.0079963873676009]",7.481,0.3279862913710556,"[0.33506071997394354, 0.33099370262219757, 0.33099370262219757, 0.33099370262219757, 0.327066835258669, 0.3233237275302773, 0.32297003070568336, 0.32501473589208735, 0.32545946511224816]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1', 'box1']",0.1017526634461247,56.0,5.698149152982987
20250802_2,2025-08-02 09:56:20.000000,2025-08-02 09:56:36.000000,5,280.7511982968314,"[281.55090903224936, 280.7578136531078, 280.4839372743835, 280.4839372743835, 280.47939425003267]",0.3277008309571737,"[0.3277598258123549, 0.3273303951649244, 0.3277681175999291, 0.3277681175999291, 0.3278776986087311]",0.3980838533701673,0.4342402596310758,0.3782920582514547,"[0.3843584272248092, 0.4082601868033922, 0.3852683349401049, 0.4342402596310758, 0.3782920582514547]",0.0078666690391238,0.0087275203229257,0.0075103759255447,"[0.0087275203229257, 0.0077114435837948, 0.0075103759255447, 0.0075103759255447, 0.0078736294378093]",7.481,0.3262490478386248,"[0.326307781334277, 0.3258802531542974, 0.32631603638750056, 0.32631603638750056, 0.3264251319295486]",box1,box1,1,"['box1', 'box1', 'box1', 'box1', 'box1']",0.0778924237873902,36.0,2.80412725634605
