event_id_,datetime_min,datetime_max,datetime_count,Backaz_mean,Backaz_tolist,Trace_vel_mean,Trace_vel_tolist,MdCCM_mean,MdCCM_max,MdCCM_min,MdCCM_tolist,Sigma_tau_mean,Sigma_tau_max,Sigma_tau_min,Sigma_tau_tolist,airt_c_avg_median,vel_corrected_5C_mean,vel_corrected_5C_tolist,label_first,label_last,label_nunique,label_tolist
20231004_2,2023-10-04 22:54:12.000000,2023-10-04 22:55:16.000000,16,282.35136415152897,"[282.1920865578909, 281.400520273758, 281.9122440784077, 281.5766293565071, 285.760218302829, 286.05184333139414, 285.83559599400826, 283.42386836060325, 282.87489921199403, 282.0532921105204, 281.4708325109124, 280.9939908715714, 280.9939908715714, 280.40212722375, 280.0006817523577, 280.6790056163875]",0.3275796801913909,"[0.3285222574679985, 0.3254638689536745, 0.326646526680228, 0.326492260776182, 0.3377716917289771, 0.333118495754733, 0.3348402973964917, 0.3338713934365742, 0.3278072596539382, 0.3247624931987037, 0.3228241379684436, 0.3245058193999535, 0.3245058193999535, 0.3237980416080473, 0.3228103564338344, 0.3235341632045213]",0.5936002956665622,0.7668992677282807,0.4277646173820225,"[0.5024127471667574, 0.4986859424708524, 0.4750725703876388, 0.4498105092151692, 0.4277646173820225, 0.5061919685595758, 0.5995768963645581, 0.6523108066659885, 0.6981924587645015, 0.7365754123712449, 0.7668992677282807, 0.7604620887552352, 0.7425694935448497, 0.6708057607179235, 0.5798175165146163, 0.4304566740557815]",0.007667465288861419,0.0096279682944874,0.0045785840035157,"[0.0075704150701681, 0.0073082602933037, 0.0069318009383713, 0.0075903792592048, 0.0072123127361362, 0.0075408682302295, 0.0083014717990186, 0.0045785840035157, 0.0082291238104916, 0.0069665840341189, 0.0072751679869527, 0.0076356434356522, 0.0076356434356522, 0.0090221722302979, 0.0096279682944874, 0.0092530490641819]",0.791,0.330086656245148,"[0.3310364470908631, 0.3279546526474411, 0.3291463612852066, 0.328990914780071, 0.3403566675196209, 0.3356678605121343, 0.3374028391479076, 0.3364265201400711, 0.3303159773794089, 0.327247909245059, 0.3252947197303796, 0.3269892711148621, 0.3269892711148621, 0.3262760766805846, 0.3252808327253174, 0.3260101788085789]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231005_1,2023-10-05 02:18:40.000000,2023-10-05 02:18:40.000000,1,284.354572477318,[284.354572477318],0.3339939622132437,[0.3339939622132437],0.3566850560303141,0.3566850560303141,0.3566850560303141,[0.3566850560303141],0.0043980563975606,0.0043980563975606,0.0043980563975606,[0.0043980563975606],0.913,0.3364751104530571,[0.3364751104530571],Kite,Kite,1,['Kite']
20231005_2,2023-10-05 02:19:08.000000,2023-10-05 02:19:24.000000,5,282.0825457488371,"[282.56580521147066, 282.56580521147066, 281.53932672594675, 281.53932672594675, 282.2024648693508]",0.322959651346821,"[0.3249237868691795, 0.3249237868691795, 0.3213218809738428, 0.3213218809738428, 0.3223069210480602]",0.4791523033690342,0.5063620236040391,0.4300399809625209,"[0.4300399809625209, 0.4706740002678672, 0.4993497131966072, 0.4893357988141366, 0.5063620236040391]",0.00712831319987816,0.0073255241691381,0.0067376828579038,"[0.0073255241691381, 0.0073255241691381, 0.0071264174016054, 0.0071264174016054, 0.0067376828579038]",0.913,0.32535882876056804,"[0.3273375552993682, 0.3273375552993682, 0.3237088918470596, 0.3237088918470596, 0.3247012495099846]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231005_3,2023-10-05 02:42:40.000000,2023-10-05 02:43:24.000000,11,281.2682630343256,"[284.2340997337941, 283.18336202932653, 282.2534363343721, 281.4712137615231, 281.4712137615231, 280.5648223307579, 280.40726138331326, 280.40726138331326, 279.77804771795434, 279.77804771795434, 280.40212722375]",0.3229653581575809,"[0.3270224435298196, 0.3236080942237028, 0.324369849161627, 0.3213929676151955, 0.3213929676151955, 0.3234812114710383, 0.3223585304894201, 0.3223585304894201, 0.3214181517649617, 0.3214181517649617, 0.3237980416080473]",0.6280348842982518,0.7504960398409638,0.4128360532664943,"[0.4205088158950683, 0.5870609976268254, 0.6687783134994839, 0.7247247280940746, 0.7360297195085368, 0.7504960398409638, 0.7257475967087353, 0.6728418728240663, 0.6557244076321008, 0.5536351823844209, 0.4128360532664943]",0.008318135217334927,0.0099619746680733,0.0068575060184135,"[0.0084155882196778, 0.0078842242855732, 0.0075293156166644, 0.0068575060184135, 0.0068575060184135, 0.0075391791493541, 0.0087350232580716, 0.0087350232580716, 0.0099619746680733, 0.0099619746680733, 0.0090221722302979]",0.195,0.32579161807999873,"[0.3298842068816294, 0.3264399787096799, 0.3272083997416521, 0.3242054675963067, 0.3242054675963067, 0.3263119856099468, 0.3251794800815656, 0.3251794800815656, 0.3242308721317934, 0.3242308721317934, 0.3266315883177464]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231005_4,2023-10-05 21:14:04.000000,2023-10-05 21:14:12.000000,3,281.5558978852316,"[281.7349078617258, 281.7349078617258, 281.1978779322432]",0.3262462584366438,"[0.3265030823348071, 0.3265030823348071, 0.3257326106403171]",0.5011364425496815,0.5221712050275026,0.4847635539707826,"[0.4964745686507593, 0.5221712050275026, 0.4847635539707826]",0.007418175649998834,0.0079723477852389,0.0071410895823788,"[0.0071410895823788, 0.0071410895823788, 0.0079723477852389]",4.413,0.3265910547701357,"[0.326848150094978, 0.326848150094978, 0.3260768641204512]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231005_5,2023-10-05 23:10:00.000000,2023-10-05 23:10:00.000000,1,279.53443403336894,[279.53443403336894],0.3213593497339859,[0.3213593497339859],0.4718828870697945,0.4718828870697945,0.4718828870697945,[0.4718828870697945],0.0107842770742994,0.0107842770742994,0.0107842770742994,[0.0107842770742994],1.638,0.3233192706963914,[0.3233192706963914],Kite,Kite,1,['Kite']
20231005_6,2023-10-05 23:10:44.000000,2023-10-05 23:10:48.000000,2,278.3649582302279,"[278.45222633791855, 278.27769012253725]",0.3292231769023118,"[0.3275334210719494, 0.3309129327326742]",0.644721917375061,0.6751657217372566,0.6142781130128654,"[0.6751657217372566, 0.6142781130128654]",0.007680628350496049,0.0082262316517349,0.0071350250492572,"[0.0071350250492572, 0.0082262316517349]",1.638,0.3312310581301481,"[0.3295309967403675, 0.3329311195199287]",Kite,Kite,1,"['Kite', 'Kite']"
20231006_1,2023-10-06 00:54:24.000000,2023-10-06 00:54:24.000000,1,281.23909246417287,[281.23909246417287],0.3243405630837167,[0.3243405630837167],0.4372275211690836,0.4372275211690836,0.4372275211690836,[0.4372275211690836],0.0083124495963846,0.0083124495963846,0.0083124495963846,[0.0083124495963846],1.455,0.3264273791937148,[0.3264273791937148],Kite,Kite,1,['Kite']
20231006_10,2023-10-06 06:04:56.000000,2023-10-06 06:05:40.000000,11,282.03254929475685,"[283.5014736226699, 283.9090980828638, 282.3760836048569, 282.1920865578909, 282.256567125947, 281.4708325109124, 281.2405076651752, 281.2405076651752, 281.22845788378845, 281.4712137615231, 281.4712137615231]",0.3257764077927385,"[0.3317463068730433, 0.3334209019690433, 0.3310606229991749, 0.3285222574679985, 0.3258276075979044, 0.3228241379684436, 0.3228959661586586, 0.3228959661586586, 0.321560783296807, 0.3213929676151955, 0.3213929676151955]",0.6197757207860908,0.7898907981962177,0.4198468163990612,"[0.4198468163990612, 0.4219204461127074, 0.4561854735818778, 0.5275004702780919, 0.654430049954559, 0.7151230664838927, 0.7840543857366942, 0.7898907981962177, 0.7403600401652649, 0.6857983862291627, 0.622422995509469]",0.006860752141484292,0.0080251784805328,0.0042462251251769,"[0.0047097717047941, 0.0042462251251769, 0.00800994706638, 0.0075704150701681, 0.0077566054422577, 0.0072751679869527, 0.0080251784805328, 0.0080251784805328, 0.0061347721627051, 0.0068575060184135, 0.0068575060184135]",-0.811,0.32923366997360337,"[0.3352669238758665, 0.3369592904069832, 0.3345739632659655, 0.3320086596418449, 0.3292854131304235, 0.3262500695478067, 0.3263226600058828, 0.3263226600058828, 0.3249733076796304, 0.3248037110746754, 0.3248037110746754]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_11,2023-10-06 06:06:07.999999,2023-10-06 06:06:07.999999,1,279.8228693557108,[279.8228693557108],0.3209080520099087,[0.3209080520099087],0.3100194125576683,0.3100194125576683,0.3100194125576683,[0.3100194125576683],0.0100188515531814,0.0100188515531814,0.0100188515531814,[0.0100188515531814],-0.811,0.3243136493619881,[0.3243136493619881],Kite,Kite,1,['Kite']
20231006_12,2023-10-06 06:09:04.000000,2023-10-06 06:09:08.000000,2,281.7037675137932,"[281.63031970897407, 281.77721531861226]",0.3212315350880207,"[0.3209658208286753, 0.3214972493473662]",0.35502775681132326,0.3854704889949517,0.3245850246276948,"[0.3245850246276948, 0.3854704889949517]",0.00769800676422815,0.0077944186794791,0.0076015948489772,"[0.0077944186794791, 0.0076015948489772]",-0.811,0.32464056536460095,"[0.3243720312452602, 0.3249090994839417]",Kite,Kite,1,"['Kite', 'Kite']"
20231006_13,2023-10-06 06:10:00.000000,2023-10-06 06:10:12.000000,4,283.30312952955694,"[283.4349874928069, 283.3820493475324, 283.60942217204394, 282.7860591058444]",0.3285995969339208,"[0.3341823555289012, 0.327648529132398, 0.3278960349222705, 0.3246714681521135]",0.38389379669759277,0.4203247151284936,0.3382235623259901,"[0.4203247151284936, 0.4193042518651058, 0.3577226574707816, 0.3382235623259901]",0.005893517472434175,0.0074922810914268,0.003854706054062,"[0.003854706054062, 0.0071493905295953, 0.0050776922146526, 0.0074922810914268]",-0.811,0.33208681986336586,"[0.3377288247993754, 0.3311256589714197, 0.331375791386138, 0.3281170042965304]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite']"
20231006_14,2023-10-06 06:19:32.000000,2023-10-06 06:19:56.000000,6,281.6354595846703,"[282.44392828283225, 282.256567125947, 281.8766234761793, 281.4708325109124, 281.23909246417287, 280.52571364797774]",0.3235232239201798,"[0.3245513291570034, 0.3258276075979044, 0.3237532045827965, 0.3228241379684436, 0.3243405630837167, 0.3198425011312143]",0.4748058899656374,0.5401916799613311,0.4058008722549968,"[0.4058008722549968, 0.4706864613133198, 0.4732776940754358, 0.5401155364640275, 0.5401916799613311, 0.4187630957247132]",0.0077066901403425,0.0084113327168312,0.0067120278381868,"[0.007772557261442, 0.0077566054422577, 0.0067120278381868, 0.0072751679869527, 0.0083124495963846, 0.0084113327168312]",-0.829,0.32696737994872443,"[0.3280064301644169, 0.3292962955807228, 0.3271998089341416, 0.3262608516839884, 0.3277934203225588, 0.3232474730065182]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_15,2023-10-06 06:58:16.000000,2023-10-06 06:58:48.000000,9,280.1402438674518,"[279.79301215770994, 279.6423914877262, 279.7717727313937, 279.8298953637242, 280.242876414726, 280.40212722375, 280.40212722375, 280.58206316839613, 280.5959290358899]",0.32254321747178105,"[0.3281322167680909, 0.3255726855641576, 0.3228076087853302, 0.3190747112034676, 0.3199186942937632, 0.3237980416080473, 0.3237980416080473, 0.3206994041535362, 0.3190875532615891]",0.3981823465736717,0.442628986844737,0.3555733408198557,"[0.4059037198795496, 0.3896817618591534, 0.3880584442219226, 0.3562132648542996, 0.3943726945484704, 0.4202570950671044, 0.442628986844737, 0.4309518110679525, 0.3555733408198557]",0.008579016375526655,0.009406560228612,0.007365021658447,"[0.009406560228612, 0.0085660285747384, 0.0090850053627123, 0.007365021658447, 0.0081426718524145, 0.0090221722302979, 0.0090221722302979, 0.0085744024190705, 0.0080271128231494]",1.636,0.3245115396149028,"[0.3301346458168207, 0.3275594950565866, 0.3247775443782122, 0.3210218667638753, 0.3218710002666274, 0.3257740213238581, 0.3257740213238581, 0.3226564744135444, 0.3210347871907424]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_16,2023-10-06 07:23:40.000000,2023-10-06 07:23:44.000000,2,283.79437243895524,"[283.79437243895524, 283.79437243895524]",0.3334583075876147,"[0.3334583075876147, 0.3334583075876147]",0.4972725083343651,0.5414954030040037,0.4530496136647265,"[0.4530496136647265, 0.5414954030040037]",0.0044402614446656,0.0044402614446656,0.0044402614446656,"[0.0044402614446656, 0.0044402614446656]",1.56,0.3355396439370244,"[0.3355396439370244, 0.3355396439370244]",Kite,Kite,1,"['Kite', 'Kite']"
20231006_17,2023-10-06 07:24:00.000000,2023-10-06 07:24:08.000000,3,281.6454716136809,"[282.256567125947, 281.9873490320848, 280.6924986830109]",0.32648857948446985,"[0.3258276075979044, 0.3274381518987848, 0.3261999789567203]",0.4463454844055272,0.5074203446509672,0.3694801790213979,"[0.5074203446509672, 0.4621359295442164, 0.3694801790213979]",0.008430829782041701,0.0106830407376428,0.0068528431662246,"[0.0077566054422577, 0.0068528431662246, 0.0106830407376428]",1.56,0.3285264130987055,"[0.3278613156444689, 0.3294819124296314, 0.3282360112220161]",Kite,Kite,1,"['Kite', 'Kite', 'Kite']"
20231006_18,2023-10-06 07:58:20.000000,2023-10-06 07:58:20.000000,1,283.23141318521107,[283.23141318521107],0.3283371360693214,[0.3283371360693214],0.3873635513085844,0.3873635513085844,0.3873635513085844,[0.3873635513085844],0.006449357041533,0.006449357041533,0.006449357041533,[0.006449357041533],1.812,0.330235075045823,[0.330235075045823],Kite,Kite,1,['Kite']
20231006_19,2023-10-06 07:58:36.000000,2023-10-06 07:58:36.000000,1,281.5918419888609,[281.5918419888609],0.3254518611854932,[0.3254518611854932],0.3299893134232007,0.3299893134232007,0.3299893134232007,[0.3299893134232007],0.0079551871820726,0.0079551871820726,0.0079551871820726,[0.0079551871820726],1.812,0.3273331219521356,[0.3273331219521356],Kite,Kite,1,['Kite']
20231006_2,2023-10-06 02:48:24.000000,2023-10-06 02:48:28.000000,2,282.46510947078923,"[282.67168343142873, 282.25853551014967]",0.32918987226184726,"[0.3326763973583057, 0.3257033471653888]",0.3891488751123726,0.4641396374975556,0.3141581127271896,"[0.3141581127271896, 0.4641396374975556]",0.007840620107005099,0.0080696095929683,0.0076116306210419,"[0.0076116306210419, 0.0080696095929683]",-0.168,0.33229131613765117,"[0.3358106893343077, 0.3287719429409946]",Kite,Kite,1,"['Kite', 'Kite']"
20231006_20,2023-10-06 08:39:32.000000,2023-10-06 08:39:32.000000,1,282.07491674410863,[282.07491674410863],0.3234271802501778,[0.3234271802501778],0.4348844234633093,0.4348844234633093,0.4348844234633093,[0.4348844234633093],0.0074421421544563,0.0074421421544563,0.0074421421544563,[0.0074421421544563],2.32,0.3249966557580826,[0.3249966557580826],Kite,Kite,1,['Kite']
20231006_21,2023-10-06 08:56:00.000000,2023-10-06 08:56:16.000000,5,280.5373981709803,"[281.98566245871564, 280.5603762876369, 280.40212722375, 280.17091780942167, 279.5679070753772]",0.3237020159220731,"[0.3244072224504745, 0.3249308645650242, 0.3237980416080473, 0.3238459242065265, 0.3215280267802929]",0.46162075832047555,0.5521164401507095,0.3394795046958179,"[0.4032692366567958, 0.5116992650320515, 0.5521164401507095, 0.5015393450670032, 0.3394795046958179]",0.008701763930016,0.0097768485505955,0.0071926591882566,"[0.0071926591882566, 0.0078132350333513, 0.0090221722302979, 0.0097768485505955, 0.0097039046475787]",2.489,0.32517309405437256,"[0.3258815054250414, 0.3264075272543472, 0.325269556133325, 0.3253176563363913, 0.3229892251227578]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_22,2023-10-06 12:33:16.000000,2023-10-06 12:33:16.000000,1,282.69113915207,[282.69113915207],0.3205088094817029,[0.3205088094817029],0.3886773278441444,0.3886773278441444,0.3886773278441444,[0.3886773278441444],0.0085632747826537,0.0085632747826537,0.0085632747826537,[0.0085632747826537],0.585,0.3230831719495756,[0.3230831719495756],Kite,Kite,1,['Kite']
20231006_23,2023-10-06 12:52:20.000000,2023-10-06 12:52:24.000000,2,281.96286685215557,"[281.93805385348634, 281.98767985082486]",0.32567308610380497,"[0.3271655036181066, 0.3241806685895034]",0.32393401996496857,0.3398399296072591,0.308028110322678,"[0.308028110322678, 0.3398399296072591]",0.0074580562717947,0.0074988335220768,0.0074172790215126,"[0.0074172790215126, 0.0074988335220768]",0.655,0.32824696135195885,"[0.3297511738123702, 0.3267427488915476]",Kite,Kite,1,"['Kite', 'Kite']"
20231006_24,2023-10-06 13:01:04.000000,2023-10-06 13:01:20.000000,5,280.8251031694158,"[281.6319638474981, 280.7990850073072, 280.5648223307579, 280.5648223307579, 280.5648223307579]",0.3229848017092035,"[0.3224922569327501, 0.3219881172001527, 0.3234812114710383, 0.3234812114710383, 0.3234812114710383]",0.487174574459344,0.5287054345001809,0.3661283027638164,"[0.3661283027638164, 0.5052850805084311, 0.5287054345001809, 0.5202008575722398, 0.5155531969520515]",0.0069751787926685595,0.0075391791493541,0.0056935964274417,"[0.0056935964274417, 0.0065647600878388, 0.0075391791493541, 0.0075391791493541, 0.0075391791493541]",0.655,0.3255374307784175,"[0.325040993298321, 0.3245328692242637, 0.3260377637898343, 0.3260377637898343, 0.3260377637898343]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_25,2023-10-06 14:42:40.000000,2023-10-06 14:43:04.000000,7,280.45926453806686,"[281.32561006036417, 280.82088812968414, 280.40212722375, 280.2355816187062, 280.40212722375, 280.2493295088925, 279.779188001321]",0.32452926626162426,"[0.3282334552202307, 0.3284217524875278, 0.3237980416080473, 0.3228731458710984, 0.3237980416080473, 0.3227767693510225, 0.3218036576853958]",0.33155047374268415,0.3682205594633015,0.2964309495580733,"[0.339145280589065, 0.3160931051128688, 0.3225610783550483, 0.3682205594633015, 0.3533273206540475, 0.3250750224663845, 0.2964309495580733]",0.009344163504610186,0.0106815631290402,0.0076827226321567,"[0.0076827226321567, 0.0105000970607727, 0.0090221722302979, 0.0090954825568587, 0.0090221722302979, 0.0106815631290402, 0.0094049346928472]",0.544,0.3271604234310085,"[0.3308946445141362, 0.3310844684224989, 0.3264232702921154, 0.3254908758599725, 0.3264232702921154, 0.3253937179565266, 0.3244127166796943]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
20231006_26,2023-10-06 16:53:16.000000,2023-10-06 16:53:16.000000,1,280.4902121455372,[280.4902121455372],0.3209144308124763,[0.3209144308124763],0.2900555549018395,0.2900555549018395,0.2900555549018395,[0.2900555549018395],0.0099792205316262,0.0099792205316262,0.0099792205316262,[0.0099792205316262],0.182,0.3237304413635002,[0.3237304413635002],Kite,Kite,1,['Kite']
20231006_27,2023-10-06 16:58:36.000000,2023-10-06 16:58:36.000000,1,281.21015231353266,[281.21015231353266],0.3276071188237526,[0.3276071188237526],0.3096130464437799,0.3096130464437799,0.3096130464437799,[0.3096130464437799],0.0075949519820114,0.0075949519820114,0.0075949519820114,[0.0075949519820114],0.182,0.3304818574288773,[0.3304818574288773],Kite,Kite,1,['Kite']
20231006_28,2023-10-06 23:33:36.000000,2023-10-06 23:34:32.000000,15,283.06686481254667,"[286.407452903741, 285.5944511441778, 283.64298903193543, 283.79437243895524, 283.79437243895524, 282.87489921199403, 282.256567125947, 282.256567125947, 282.256567125947, 282.256567125947, 282.256567125947, 282.2534363343721, 282.256567125947, 282.051078021788, 282.050517906599]",0.3280872589189159,"[0.3337722027191628, 0.335397904430432, 0.3324665990886101, 0.3334583075876147, 0.3334583075876147, 0.3278072596539382, 0.3258276075979044, 0.3258276075979044, 0.3258276075979044, 0.3258276075979044, 0.3258276075979044, 0.324369849161627, 0.3258276075979044, 0.3233141755238943, 0.3222986324434184]",0.5306613011820842,0.6716323871308472,0.2988627358654938,"[0.3225793056278056, 0.4349803364300253, 0.5788100261527805, 0.6299688041342246, 0.6505598788521415, 0.6575614769345972, 0.6716323871308472, 0.670635163494668, 0.6346718014097994, 0.6130905179745072, 0.5731992955785856, 0.505634841645168, 0.4048317314284944, 0.3129012150721251, 0.2988627358654938]",0.006978205233984747,0.0082291238104916,0.0044402614446656,"[0.0075714111954533, 0.0066576516116951, 0.0048555456476013, 0.0044402614446656, 0.0044402614446656, 0.0082291238104916, 0.0077566054422577, 0.0077566054422577, 0.0077566054422577, 0.0077566054422577, 0.0077566054422577, 0.0075293156166644, 0.0077566054422577, 0.0066484642178676, 0.0077614108671205]",-0.107,0.3311413185704896,"[0.3368791816993901, 0.3385200165493805, 0.335561424621056, 0.3365623646181776, 0.3365623646181776, 0.3308587128816585, 0.3288606328760347, 0.3288606328760347, 0.3288606328760347, 0.3288606328760347, 0.3288606328760347, 0.3273893046314183, 0.3288606328760347, 0.3263238040644935, 0.3252988076173836]",Kite,Kite,1,"['Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite', 'Kite']"
